cgpa_gap,skill_match_count,current_year,tenth_pct,twelfth_pct,is_eligible
0.82,6,3,77.4,63.7,1
1.11,7,1,58.6,69.9,1
1.54,4,3,78.7,69.4,1
1.2,7,4,86.5,83.6,1
-0.35,0,4,75.6,65.1,0
-0.32,5,3,89.7,72.1,1
0.34,3,2,89.3,70.0,1
0.04,2,2,71.6,84.9,1
-0.51,2,3,94.0,74.3,1
0.05,4,2,78.5,87.6,1
0.02,5,1,78.5,63.3,1
-0.14,1,3,79.0,75.5,0
0.15,4,1,78.7,69.7,1
1.34,7,4,51.7,62.5,1
0.56,0,2,76.1,75.3,1
2.38,7,2,64.4,95.1,1
0.54,4,1,94.3,66.6,1
0.17,2,1,93.9,74.6,1
0.4,5,4,86.5,61.6,1
0.61,4,3,75.6,59.9,1
0.75,6,4,67.9,67.3,1
2.06,0,4,71.4,71.1,1
-0.28,0,1,97.4,71.5,0
1.09,5,2,71.1,73.5,1
0.57,2,4,54.4,57.9,1
-0.86,1,2,88.3,69.1,0
1.02,3,3,93.0,81.5,1
1.41,5,3,94.6,61.1,1
-0.29,1,3,88.4,72.1,0
0.39,7,4,90.0,79.2,1
-0.98,3,4,78.5,67.4,0
-0.61,1,3,57.2,79.8,0
1.24,0,3,78.3,59.3,1
0.03,6,2,84.2,85.8,1
-0.49,0,1,76.6,80.0,0
0.58,3,3,76.2,76.6,1
-0.02,5,1,68.4,88.4,1
0.02,4,3,68.0,72.4,1
0.99,2,2,96.4,69.2,1
-0.53,0,4,96.7,91.1,0
-0.32,5,4,78.0,96.2,1
0.52,3,3,80.8,68.4,1
1.18,0,3,68.2,74.7,1
1.39,1,2,84.4,87.5,1
-0.13,4,2,95.6,75.1,1
1.15,1,1,62.7,82.5,1
-0.23,3,1,82.6,84.6,1
1.86,0,3,83.4,69.8,1
-0.51,6,4,83.3,80.6,1
1.46,5,1,94.4,75.9,1
-0.13,6,2,98.4,62.6,1
2.01,0,3,75.7,65.1,1
0.87,3,3,84.7,68.8,1
-0.41,2,3,78.8,86.2,1
-0.02,4,3,71.7,86.6,1
1.02,6,1,80.7,84.2,1
1.24,1,2,84.7,80.8,1
0.34,6,2,80.2,80.5,1
0.44,4,1,69.2,79.1,1
1.01,6,2,73.4,80.5,1
0.51,0,2,73.4,81.2,1
-0.63,7,4,69.6,60.6,1
-0.25,3,2,81.1,67.3,1
0.59,2,4,82.2,64.7,1
1.37,1,3,87.8,88.2,1
1.69,7,3,69.4,94.2,1
1.02,7,4,72.2,52.1,1
0.63,1,4,93.5,93.2,1
1.0,3,1,76.4,77.0,1
-0.13,5,2,78.3,87.1,1
0.28,4,3,76.2,81.6,1
-0.26,1,4,89.3,91.8,1
-0.6,2,1,89.7,78.3,0
0.67,2,2,89.1,61.0,1
0.55,2,1,78.3,74.8,1
0.95,7,1,69.3,81.7,1
0.84,1,4,97.3,73.6,1
0.59,5,1,86.6,83.2,1
0.85,7,4,73.4,75.3,1
0.37,6,4,92.2,69.4,1
0.73,6,4,72.6,64.1,1
-0.18,1,1,92.1,71.7,1
0.7,1,1,92.8,78.3,1
0.93,6,2,68.8,54.4,1
-0.14,5,3,83.8,67.4,1
0.44,5,4,85.8,54.0,1
-0.1,3,2,100.0,69.2,1
-0.02,4,1,70.6,89.2,1
-0.5,0,4,92.3,63.0,0
1.41,2,4,78.2,83.7,1
1.25,4,3,65.6,100.0,1
0.83,1,3,76.8,92.0,1
1.98,1,4,78.0,77.5,1
0.25,0,2,67.4,85.4,1
2.83,1,1,81.1,60.9,1
0.22,7,3,87.6,58.7,1
0.6,5,2,80.4,76.3,1
0.08,7,4,72.6,80.4,1
0.7,2,4,76.5,88.0,1
1.07,4,2,78.0,69.7,1
0.31,7,2,80.2,78.1,1
1.82,2,2,89.1,77.8,1
0.59,5,3,80.7,74.6,1
0.62,5,3,64.0,75.2,1
-0.33,6,3,72.4,66.6,1
0.73,7,3,79.7,79.1,1
0.29,4,4,89.2,78.1,1
-0.09,4,2,91.0,71.2,1
-0.22,6,1,95.7,83.3,1
2.54,5,4,79.3,87.3,1
0.19,2,4,85.6,83.5,1
-0.77,5,3,63.5,64.5,0
-0.16,4,2,82.3,77.1,1
0.36,1,2,67.2,66.0,0
0.84,4,2,77.4,77.1,1
0.84,4,1,100.0,66.0,1
0.94,7,3,81.0,90.0,1
-0.12,4,2,69.4,84.6,1
0.67,1,2,82.1,88.7,1
-0.3,7,3,72.8,87.6,1
-0.1,4,4,68.4,73.0,1
-0.33,2,1,99.0,71.3,0
-0.55,6,4,88.7,95.2,1
1.25,3,3,81.5,74.2,1
0.95,2,4,74.1,61.1,1
1.18,6,2,74.9,87.1,1
0.43,6,4,93.4,77.6,1
1.02,4,3,81.1,92.6,1
-1.01,2,3,47.2,78.7,0
1.09,6,3,100.0,75.8,1
0.54,1,2,79.8,92.8,1
0.9,5,3,81.4,59.1,1
0.7,4,4,88.9,69.6,1
-0.39,6,4,82.7,66.2,1
-0.8,3,1,85.5,51.9,0
-0.17,6,3,73.8,85.6,1
0.85,0,4,65.7,69.9,1
0.95,6,3,80.8,86.0,1
-0.69,0,2,92.3,80.3,0
-0.38,5,2,71.5,82.7,1
-0.18,1,3,70.7,71.0,1
0.11,7,3,90.2,67.6,1
-0.69,6,2,73.4,77.0,1
-0.74,0,2,73.9,86.1,0
-0.26,7,2,74.3,75.4,1
0.47,2,1,77.4,68.3,1
-0.54,4,1,62.3,62.8,0
0.31,0,1,72.6,78.2,0
1.25,0,2,80.3,69.9,1
-0.64,1,3,80.2,75.2,0
0.23,4,2,89.6,73.4,1
1.22,4,4,96.4,71.1,1
0.07,6,1,93.1,79.2,1
-0.06,1,2,87.1,82.1,1
1.33,5,1,76.5,97.6,1
0.16,0,2,71.8,84.3,0
1.28,2,3,78.2,93.5,1
0.74,1,2,83.9,67.0,1
0.13,0,2,86.2,58.4,0
0.78,4,3,84.2,75.8,1
0.66,7,4,76.8,85.4,1
1.22,5,1,85.9,83.7,1
-0.04,6,1,90.6,89.3,1
0.43,4,1,86.8,48.1,1
0.35,0,3,77.7,89.8,0
0.96,2,4,69.7,79.7,1
-0.42,6,1,69.4,59.0,1
1.21,0,1,71.2,84.0,1
0.77,0,3,80.6,77.9,1
-0.65,6,4,83.2,80.2,1
1.37,0,3,63.9,87.0,1
2.19,7,4,73.0,80.7,1
1.2,6,3,80.4,59.8,1
1.54,5,1,69.0,74.4,1
0.47,4,2,82.3,58.2,1
-0.93,0,4,74.9,83.1,1
-1.08,3,3,70.8,91.4,0
0.6,6,1,78.5,62.3,1
-0.07,7,1,81.9,68.6,1
-0.33,3,3,69.5,66.3,0
0.35,6,2,75.6,71.0,1
0.89,6,3,82.7,80.5,1
-0.76,0,2,70.4,71.1,0
0.04,4,2,61.4,83.2,0
1.61,4,3,62.6,87.7,1
-0.46,4,1,73.8,88.1,0
1.1,6,2,64.8,63.7,1
0.01,7,2,74.5,91.2,1
0.84,4,4,94.6,92.1,1
1.28,2,3,64.2,93.1,1
0.99,7,2,75.2,74.3,1
1.13,7,2,99.3,67.7,1
-0.52,5,1,82.1,65.2,1
1.29,5,1,74.3,63.9,1
-0.28,0,2,76.4,76.1,0
0.61,3,4,82.3,85.3,1
0.61,1,1,95.0,90.4,1
0.79,4,1,72.7,70.7,1
0.67,6,3,70.4,75.6,1
-0.28,1,1,64.2,74.9,0
-0.68,7,4,79.0,69.0,1
1.1,1,4,63.9,84.1,1
0.55,0,4,73.4,80.0,1
1.32,7,2,68.9,77.6,1
0.36,0,2,88.7,79.9,1
-0.72,5,2,72.9,82.8,0
1.17,6,1,82.0,82.7,1
0.1,2,3,62.0,66.8,0
0.67,0,4,79.3,85.9,1
-0.12,2,2,66.0,78.8,0
1.72,0,1,73.7,71.2,1
-0.3,5,3,100.0,78.6,1
0.13,7,2,87.3,79.8,1
0.49,7,4,76.7,87.9,1
-0.47,6,4,100.0,64.5,1
0.66,6,4,68.8,90.6,1
1.69,7,2,89.7,76.3,1
0.01,6,4,62.7,70.4,1
0.72,5,1,75.6,70.1,1
-1.8,7,2,64.5,65.0,0
0.37,2,2,80.6,56.8,1
0.15,3,4,78.6,83.5,1
-0.25,7,3,74.9,97.8,1
1.27,2,2,88.9,58.2,1
0.14,2,1,72.3,65.5,0
0.26,1,4,81.3,84.3,1
0.1,2,3,86.2,75.5,0
-1.13,4,4,63.2,85.2,0
-0.51,7,2,70.5,74.9,1
1.17,1,1,78.5,69.6,1
-1.29,5,2,84.3,73.5,0
-0.21,6,3,92.2,49.8,1
0.08,7,1,75.8,63.4,1
1.79,6,1,74.8,86.4,1
1.01,1,4,69.3,89.1,1
-0.05,3,3,81.3,91.5,1
1.44,7,2,75.0,80.8,1
-0.19,7,3,75.3,51.2,1
1.21,4,3,77.1,69.0,1
-0.69,7,1,83.5,90.6,1
1.26,5,2,72.4,93.9,1
0.08,0,2,70.3,91.0,1
-0.42,7,1,82.3,73.4,1
0.23,1,1,47.7,61.6,1
0.62,3,2,72.0,75.6,1
0.0,1,3,66.5,76.2,0
0.84,5,3,90.0,93.2,1
-0.07,0,4,73.6,78.5,1
0.9,5,2,72.4,76.2,1
0.75,6,3,77.5,76.8,1
0.35,6,4,72.0,80.4,1
0.05,2,3,74.0,82.9,1
0.52,7,4,79.0,68.0,1
0.84,2,1,73.8,64.4,1
2.05,5,4,73.7,91.1,1
1.15,4,3,67.9,57.9,1
1.18,0,3,66.5,94.0,1
2.87,0,1,78.6,55.0,1
0.81,1,3,81.1,69.6,1
0.79,7,4,63.7,86.7,1
0.96,7,3,85.6,76.0,1
-0.41,3,1,85.6,61.5,1
0.04,7,2,87.7,80.7,1
-0.0,0,3,81.0,76.7,0
0.92,7,4,84.4,73.6,1
0.26,1,2,99.9,69.1,1
0.51,0,4,75.0,75.6,1
1.27,6,4,67.5,69.6,1
1.09,3,2,62.7,100.0,1
0.27,2,1,95.6,73.4,1
-0.14,6,4,95.7,71.9,1
1.31,2,3,68.8,70.0,1
1.02,6,4,70.7,95.5,1
-0.89,1,4,74.8,58.0,0
0.15,0,2,90.2,80.0,1
0.53,2,1,65.1,73.4,1
1.02,4,4,58.3,60.3,1
1.13,1,3,99.7,67.0,1
0.63,1,1,81.1,79.5,1
0.87,5,3,82.5,66.5,1
0.45,3,1,75.9,78.9,1
-0.14,3,2,82.7,95.0,1
0.19,1,2,62.9,77.9,0
0.42,0,2,69.6,60.0,0
0.37,0,3,79.1,66.7,1
-1.11,5,4,55.3,72.9,0
0.08,0,2,75.0,72.1,0
0.44,1,3,74.4,77.7,0
0.17,7,4,75.0,79.4,1
0.2,2,3,72.5,95.0,0
0.79,5,2,68.0,76.0,1
-0.46,2,3,59.8,63.3,0
-0.9,7,2,79.4,88.7,1
0.12,6,2,75.0,89.9,1
1.01,3,3,64.2,78.6,1
1.75,5,2,78.6,73.3,1
1.03,3,1,75.1,82.8,1
-0.77,7,4,73.4,73.7,1
0.21,2,3,56.4,53.4,0
0.61,6,1,84.8,82.2,1
0.54,4,2,65.7,85.8,1
0.83,5,2,78.6,91.9,1
-0.33,2,4,69.9,68.0,0
0.45,6,4,74.1,78.5,1
0.74,5,3,89.5,78.7,1
1.06,6,2,83.3,76.9,1
-0.24,6,1,89.3,77.3,1
0.12,1,1,81.3,76.4,0
-1.76,7,1,82.0,78.3,0
-0.1,6,4,60.2,84.1,1
-0.02,1,1,74.8,89.4,0
-0.42,7,3,75.8,67.7,1
0.53,4,4,90.2,74.1,1
0.36,2,2,72.9,71.4,1
-1.41,1,3,80.6,69.8,0
0.57,2,4,80.3,58.2,1
-0.34,0,2,89.6,76.3,0
0.79,5,2,76.7,81.3,1
-0.63,5,1,86.3,74.3,1
0.42,5,2,61.0,75.9,1
0.17,4,4,61.9,80.6,1
0.64,2,3,55.2,91.5,1
0.5,5,1,85.9,71.4,1
0.2,6,3,84.7,63.1,1
-0.83,0,3,87.0,75.0,0
-0.78,3,1,71.2,96.7,0
-0.07,7,4,72.4,63.2,1
0.39,6,1,76.8,83.2,1
-0.09,7,2,92.4,88.7,1
0.9,1,2,94.9,50.0,1
0.18,3,3,85.9,80.5,1
-0.37,1,4,81.3,82.6,1
0.18,6,1,91.4,73.1,1
0.58,4,2,75.4,68.9,1
0.66,1,2,74.1,69.5,1
1.9,0,4,76.7,72.4,1
-0.14,5,4,68.2,72.7,1
0.34,6,2,76.2,70.6,1
0.74,7,3,66.8,72.2,1
0.38,7,4,88.3,89.1,1
-0.0,6,4,83.4,62.6,1
-0.84,6,3,92.3,56.8,1
-0.01,6,3,61.7,89.3,1
-0.46,7,4,97.0,73.9,1
-0.98,3,1,62.3,71.7,0
-0.24,6,2,66.0,74.8,0
-0.44,6,3,71.8,78.3,1
0.87,0,1,91.1,70.2,1
0.88,5,3,80.3,81.6,1
-0.32,2,4,75.6,65.4,0
0.19,1,1,70.1,72.7,1
-1.09,1,4,64.2,51.6,0
0.0,0,2,89.3,88.9,1
0.72,7,4,86.0,74.1,1
1.06,6,3,91.5,83.4,1
-0.17,0,1,82.0,81.2,0
1.24,5,3,51.6,82.0,1
-0.81,5,1,65.6,75.9,0
-0.6,4,1,82.6,80.3,0
0.97,4,4,74.3,65.4,1
1.74,7,4,72.4,63.1,1
0.79,4,1,67.0,74.9,1
0.37,5,2,87.5,68.5,1
-1.36,4,1,82.6,91.7,0
-1.22,3,2,83.0,80.1,1
0.5,7,4,71.7,68.1,1
0.11,3,1,79.8,73.0,1
-0.48,6,3,64.6,77.5,1
0.45,4,4,76.7,75.3,1
0.49,5,4,52.7,79.0,1
1.16,6,2,62.3,76.8,1
0.51,5,3,74.8,60.7,1
1.38,4,2,100.0,52.3,1
0.41,4,1,60.0,71.9,0
0.31,4,1,65.6,82.2,1
1.25,2,3,80.2,72.0,1
-0.38,5,3,95.7,89.6,1
2.65,7,3,80.0,75.5,1
0.7,5,4,85.0,90.9,1
0.7,6,3,74.6,88.7,1
0.82,6,2,72.9,87.6,1
1.9,2,2,78.8,62.8,1
1.03,0,4,71.4,76.2,1
-0.88,2,4,85.2,89.5,1
1.52,6,1,61.9,79.0,1
0.13,6,4,86.9,82.1,1
0.49,4,1,78.4,60.7,1
-0.62,6,4,75.9,97.1,1
0.82,0,3,61.6,67.3,1
-0.12,5,3,68.2,54.1,1
0.48,5,3,90.0,72.1,1
0.17,4,3,75.9,49.1,1
1.94,5,2,80.8,64.1,1
1.99,3,4,69.2,100.0,1
0.44,4,3,77.7,71.8,1
0.45,4,3,64.3,60.3,1
0.1,6,2,79.0,76.3,1
1.28,1,1,81.7,66.1,1
0.14,2,3,81.2,85.5,1
0.06,3,2,69.0,66.2,1
1.18,1,3,74.6,79.0,1
-0.03,2,2,83.4,63.4,1
0.37,2,4,75.9,100.0,1
-0.87,2,3,75.1,81.5,0
0.96,3,2,97.0,74.4,1
1.95,4,3,68.5,72.8,1
0.98,5,3,88.8,69.9,1
1.57,2,3,66.5,67.6,1
-0.28,6,3,84.5,67.3,1
0.59,3,4,85.1,94.5,1
-0.35,5,2,72.9,69.9,1
0.22,0,2,65.8,52.6,0
1.02,1,2,58.3,63.2,1
0.48,3,3,71.8,86.2,1
-0.73,2,4,83.3,73.2,1
-0.65,3,3,67.2,74.5,0
-0.7,1,1,79.0,88.9,0
0.79,3,4,63.2,67.5,1
2.05,5,4,75.7,83.0,1
1.49,5,2,66.5,68.7,1
-1.12,1,1,77.2,82.3,0
1.54,2,2,73.0,71.7,1
1.15,4,4,66.1,73.3,1
-0.84,4,3,71.4,85.0,1
0.16,6,1,68.7,84.2,1
1.28,3,1,64.9,74.2,1
0.84,5,4,88.8,70.8,1
-0.65,7,2,74.4,93.6,1
0.89,2,3,56.0,82.5,1
-1.31,6,2,71.8,71.7,0
0.22,2,1,87.1,68.8,1
1.31,2,2,70.4,87.3,1
0.41,5,3,93.0,77.3,1
0.0,4,2,69.4,74.2,1
1.11,4,3,83.0,77.3,1
1.18,1,2,88.4,79.7,1
1.45,0,2,82.5,75.4,1
1.1,7,2,64.3,89.2,1
1.27,6,2,68.6,89.9,1
0.99,7,2,89.7,81.9,1
0.61,4,3,70.0,91.1,1
0.47,7,2,87.8,76.1,1
0.21,3,3,73.7,83.6,1
-0.57,0,2,79.4,87.0,0
-0.36,1,2,64.1,87.2,0
0.17,2,4,71.9,86.1,1
0.59,3,4,69.2,82.9,1
1.55,7,2,80.3,97.5,1
0.37,2,2,78.9,70.1,0
1.2,4,3,82.6,74.3,1
1.26,2,1,73.1,73.6,1
0.21,5,2,68.7,72.0,1
0.88,4,3,79.8,54.1,1
0.21,1,3,67.7,91.1,1
1.46,3,1,88.8,64.7,1
0.91,0,1,76.9,77.9,1
-0.55,7,2,74.7,60.4,1
0.53,5,1,82.6,82.8,1
1.72,7,3,77.2,67.4,1
0.26,7,4,61.4,63.5,1
0.76,1,2,67.4,78.1,1
0.84,5,2,88.6,68.3,1
-0.43,0,1,78.8,69.7,0
0.81,7,1,61.2,77.9,1
-0.72,6,3,81.5,84.8,1
-0.1,5,2,72.4,67.0,1
1.26,7,3,69.3,65.1,1
0.69,6,3,66.6,76.3,1
0.16,6,4,88.0,81.9,1
0.76,0,1,58.3,92.1,1
0.35,0,3,69.6,64.2,0
0.41,7,4,79.2,72.5,1
0.93,2,2,93.8,88.9,1
-0.18,3,1,83.5,97.7,1
0.43,0,2,69.5,65.1,0
0.15,4,4,93.3,67.9,1
-0.87,6,4,64.4,80.2,1
-0.34,6,2,80.7,69.6,1
1.65,4,1,82.9,67.6,1
0.71,5,2,69.2,78.7,1
-0.66,4,1,85.0,93.0,0
-0.83,3,3,72.9,61.6,0
0.31,4,4,85.0,92.5,1
1.65,7,1,59.6,69.7,1
0.25,2,3,81.3,79.8,1
1.45,3,4,73.9,93.5,1
0.68,4,3,89.5,79.6,1
0.78,4,4,77.6,72.7,1
-0.67,0,1,90.5,83.9,0
1.15,2,3,83.1,74.1,1
0.13,5,1,76.7,81.7,1
1.09,5,4,85.9,73.7,1
-0.25,5,2,85.9,85.5,1
0.54,7,1,82.7,60.7,1
0.68,5,3,55.1,64.9,1
0.28,4,3,68.2,60.5,1
0.72,2,2,91.8,75.4,1
0.19,2,2,65.4,59.2,0
-0.12,6,1,86.8,68.4,1
1.68,3,4,85.1,63.8,1
1.24,5,1,70.7,92.3,1
-0.21,0,4,58.0,65.1,0
0.85,1,3,72.3,61.8,1
-0.19,1,3,98.8,78.7,0
-0.55,1,3,69.4,94.6,1
1.23,4,4,70.1,74.7,1
-0.96,5,1,68.0,75.6,1
1.14,4,4,90.1,90.2,1
0.2,2,1,75.6,85.7,1
0.23,4,4,71.7,80.7,1
0.73,0,2,92.1,69.6,1
0.86,3,4,83.8,81.0,1
-0.26,1,1,68.8,61.0,0
0.97,0,2,65.8,69.1,0
0.49,1,3,89.6,91.7,1
-0.6,0,4,78.2,90.3,0
0.26,3,1,62.5,80.8,1
1.51,4,1,60.2,54.8,1
1.74,4,3,66.8,62.7,1
0.97,3,1,65.6,68.5,1
-0.55,1,4,57.5,74.1,0
0.79,0,1,67.0,62.2,0
1.08,5,4,68.8,73.3,1
0.98,7,3,73.4,95.4,1
1.03,2,4,94.9,80.4,1
0.69,1,1,75.3,78.4,1
0.34,2,2,76.3,64.8,1
-0.09,1,2,83.1,58.0,0
-1.12,1,1,75.6,62.5,0
0.67,3,1,82.0,57.5,1
0.55,6,2,80.8,76.8,1
0.85,5,3,79.2,80.2,1
-0.67,7,3,100.0,65.4,1
0.92,2,1,87.1,77.6,1
2.04,3,1,67.2,92.2,1
0.46,3,3,81.7,97.5,1
0.35,0,2,70.1,84.5,1
0.65,3,4,82.5,74.1,1
2.03,2,2,64.2,84.1,1
-0.42,3,2,66.9,90.9,1
0.56,1,1,81.4,53.9,1
-0.24,5,2,88.0,92.3,1
-0.04,6,3,83.0,70.0,1
0.36,7,2,86.5,70.1,1
1.48,0,3,81.7,72.1,1
1.84,0,1,79.7,79.5,1
0.76,7,3,73.0,63.8,1
0.1,6,2,86.1,72.9,1
2.39,4,4,88.2,81.8,1
0.06,2,2,77.4,78.4,1
-0.06,4,1,76.8,80.2,1
-1.02,4,3,93.9,72.4,0
1.52,6,1,77.8,83.6,1
1.17,4,4,78.8,87.6,1
2.33,0,2,82.8,87.0,1
-0.71,5,4,77.0,80.7,1
1.57,6,3,69.8,86.3,1
0.46,2,2,81.8,85.6,1
1.04,0,3,77.6,100.0,1
-0.92,1,1,96.4,89.4,0
1.57,6,1,85.9,75.0,1
1.03,3,4,72.0,66.0,1
0.37,4,4,85.3,73.1,1
0.92,7,4,81.1,72.4,1
-0.21,0,2,91.1,81.6,0
-0.06,1,2,72.8,68.3,0
0.03,6,2,79.9,89.1,1
-1.08,4,3,77.0,60.7,0
1.09,0,3,78.6,58.0,1
1.35,5,4,69.1,74.5,1
-0.16,1,4,83.8,66.7,1
0.68,6,2,82.2,62.2,1
0.19,6,3,90.9,69.0,1
0.66,6,3,77.9,67.6,1
-0.1,3,4,73.9,76.1,0
-0.31,2,2,85.9,69.2,0
1.24,7,1,70.1,70.1,1
0.35,4,2,88.8,75.9,1
2.02,5,3,88.8,87.2,1
0.44,1,4,90.6,92.2,1
-0.34,4,4,81.8,77.6,1
1.38,4,1,73.1,78.5,1
0.9,2,3,79.1,74.0,1
0.98,6,1,81.8,81.3,1
1.35,1,2,72.4,80.3,1
-0.12,5,4,91.3,90.6,1
0.3,7,4,83.8,55.2,1
0.26,4,1,69.1,73.4,1
-0.63,0,1,96.8,79.7,0
0.19,4,3,79.0,75.7,1
1.47,4,2,67.1,65.7,1
0.59,4,2,69.7,61.7,0
-0.68,2,4,92.9,84.9,0
-0.84,5,4,96.2,67.7,1
1.73,2,4,88.1,56.7,1
0.33,4,4,91.2,85.4,1
-0.12,4,4,90.2,81.0,1
0.18,5,3,83.6,74.7,1
-0.78,6,4,81.3,65.9,1
1.54,7,3,83.4,74.8,1
0.09,6,1,85.4,89.4,1
1.49,6,4,70.6,58.2,1
0.44,6,4,85.3,58.8,1
1.54,1,2,92.6,69.1,1
0.61,2,2,75.9,75.7,1
1.08,4,3,74.9,70.5,1
0.98,3,3,82.8,83.1,1
0.9,5,3,71.5,88.0,1
0.68,0,2,64.8,79.1,1
0.21,1,4,89.5,82.2,1
1.93,5,4,73.5,79.0,1
-0.33,6,4,78.2,76.1,1
0.4,2,3,71.9,61.8,1
0.41,2,1,90.8,64.7,1
0.72,4,4,86.5,61.1,1
0.06,3,1,75.6,74.4,1
0.65,1,1,66.2,78.6,1
0.26,4,2,74.5,60.1,1
-0.87,6,1,83.7,76.8,1
0.41,5,3,79.9,66.4,1
-0.48,6,2,79.1,64.2,1
-0.99,5,1,80.1,69.1,1
0.51,7,1,85.6,63.7,1
0.79,1,1,77.6,82.7,1
0.82,0,3,82.5,74.2,1
0.85,0,4,68.1,85.0,1
-1.15,7,2,100.0,71.1,1
-0.69,5,1,75.2,71.5,0
1.98,1,3,80.0,96.6,1
-0.44,6,4,83.7,58.1,1
0.89,2,1,73.9,90.1,1
-0.15,4,4,78.1,94.2,1
0.46,1,1,78.0,84.4,1
-0.11,0,2,68.9,72.4,0
0.85,2,3,82.4,91.7,1
0.51,1,1,61.5,72.5,1
0.04,4,2,95.5,68.2,1
-0.44,0,1,85.9,71.7,0
0.61,1,1,84.4,69.7,1
-0.57,4,4,60.6,65.6,0
0.74,3,1,70.1,88.2,1
2.5,5,1,91.9,67.5,1
1.48,5,1,100.0,75.7,1
0.97,7,1,89.9,60.1,1
0.33,6,3,88.4,76.3,1
-1.15,1,4,83.2,63.3,0
-0.66,5,1,69.5,63.0,0
1.43,5,3,88.0,74.8,1
-0.23,4,2,67.0,87.6,0
-0.16,6,1,65.9,80.8,0
0.27,1,3,65.3,81.6,1
-0.45,3,1,87.8,74.6,1
-0.58,6,3,77.4,72.3,1
0.36,7,3,79.0,84.7,1
-0.31,0,3,77.8,69.8,0
-0.19,3,1,66.7,85.2,0
-0.22,2,2,71.3,89.6,0
0.82,1,3,71.8,66.7,1
0.21,0,4,63.9,68.4,1
0.26,4,1,73.0,70.0,1
0.88,5,2,67.2,59.9,1
0.29,4,4,83.8,70.8,1
0.18,2,2,84.6,90.3,1
0.78,6,2,65.1,64.5,1
0.93,5,4,75.0,90.6,1
0.28,7,4,96.6,71.2,1
0.46,2,3,68.2,99.3,1
-0.23,1,3,82.3,68.5,0
-0.29,3,3,79.1,74.4,1
1.02,4,2,88.9,66.0,1
0.76,3,4,81.0,68.4,1
0.76,6,1,73.7,90.7,1
0.62,0,1,78.7,81.2,1
0.44,4,3,78.8,87.3,1
0.96,3,4,77.1,61.5,1
1.15,1,4,64.8,83.2,1
1.13,5,3,90.4,65.3,1
0.32,6,2,88.7,61.3,1
1.51,4,2,67.6,78.6,1
0.58,0,2,75.0,78.5,1
0.91,0,2,75.7,76.6,1
0.63,3,2,66.4,83.9,1
0.6,5,1,59.3,85.6,1
-0.19,2,2,71.3,92.2,1
0.96,2,4,74.4,62.9,1
2.68,6,3,63.6,92.5,1
0.1,0,1,79.8,96.7,1
0.46,0,2,89.6,72.0,1
0.04,1,2,86.4,57.6,0
0.01,7,2,76.7,60.8,1
1.64,3,3,59.6,70.9,1
-0.14,1,4,85.2,98.2,1
0.02,2,3,79.5,76.2,1
-0.87,7,2,82.2,69.2,1
-0.21,5,1,97.4,68.5,1
-0.97,1,1,69.8,61.5,0
0.91,1,4,49.3,85.6,1
2.64,0,3,67.5,75.0,1
0.11,6,3,82.9,99.1,1
-0.93,1,3,78.3,82.9,0
1.12,2,4,65.8,85.1,1
-0.18,2,4,63.8,73.3,0
1.44,4,1,74.5,64.0,1
0.17,4,2,65.5,66.4,1
-0.11,6,1,83.2,60.9,1
0.26,2,2,73.9,86.0,1
1.01,3,3,71.7,71.8,1
0.22,3,1,70.4,86.5,1
0.0,0,1,80.6,77.5,0
0.24,5,2,78.4,72.8,1
-0.62,4,3,80.0,63.1,1
0.72,3,3,79.8,79.3,1
-1.03,7,1,77.3,73.6,1
0.04,1,1,67.7,85.9,0
1.01,7,4,70.7,68.1,1
0.64,5,3,74.1,82.8,1
0.87,1,4,98.7,94.0,1
0.35,5,4,64.5,79.0,1
1.34,6,4,73.8,84.6,1
1.14,2,3,79.0,82.3,1
0.76,2,4,75.0,96.9,1
1.14,6,2,88.7,80.1,1
1.0,1,4,74.9,83.7,1
0.05,0,2,75.7,75.6,0
-0.68,5,2,86.1,67.5,1
0.74,7,3,96.1,62.7,1
0.84,4,2,92.1,89.9,1
1.27,1,1,76.6,64.9,1
-0.35,4,4,77.5,84.2,1
-0.33,2,2,78.5,80.6,0
0.77,6,4,79.5,86.1,1
0.34,4,2,69.5,70.3,1
-1.11,2,4,87.4,67.3,0
0.7,4,3,80.1,80.2,1
-1.08,5,4,77.6,72.8,1
-0.36,5,4,65.3,62.5,1
1.48,2,1,78.6,97.3,1
1.86,4,4,59.1,67.3,1
-0.57,0,4,72.2,65.1,0
0.14,3,3,72.4,73.3,1
0.43,3,4,80.9,89.8,1
1.82,4,4,96.8,52.2,1
0.01,7,3,83.7,88.9,1
0.02,7,2,92.5,66.0,1
1.64,3,4,84.5,78.9,1
0.1,5,1,89.3,68.6,1
0.98,0,3,96.6,97.9,1
-0.78,3,4,70.7,77.4,1
0.26,5,4,70.0,68.2,1
-0.93,5,2,84.7,72.7,0
-0.44,7,1,78.0,77.0,1
1.07,3,2,80.2,78.0,1
0.36,7,4,75.5,80.8,1
0.14,7,3,72.0,76.0,1
-0.2,4,1,94.2,60.9,1
0.22,0,1,67.0,72.3,0
0.64,3,2,84.9,82.7,1
1.19,6,2,83.2,68.6,1
-1.7,4,1,62.2,83.4,0
-0.27,7,2,69.7,76.3,1
0.53,6,2,71.4,73.6,1
0.32,0,1,83.6,89.1,1
0.72,6,1,74.3,56.9,1
